-1.089534660601358063e+00,-8.611084957308351440e-01,2.008990260253629145e-02
2.324678896891562915e-02,9.997275375951124587e-01,2.106508164603366519e-03
9.997168288463194052e-01,-2.323572108221404892e-02,-5.134528921676948486e-03
-5.084183719409108605e-03,2.225272972553552810e-03,-9.999845994994641663e-01
